User      	: DESKTOP-OH6NMV2
File Name 	: -----
Real Time 	: 300 Sec
Live Time 	: 296.387 Sec
Dead Time 	: 3.613 Sec
Date      	: 14-10-2025
-------------------------------------------------------------------------------------------------

Channel	Counts
0      	0
1      	0
2      	0
3      	0
4      	1645
5      	2308
6      	2588
7      	2628
8      	2873
9      	2942
10     	3050
11     	3056
12     	3072
13     	3255
14     	3300
15     	3609
16     	3649
17     	3840
18     	3861
19     	3881
20     	3625
21     	3427
22     	3320
23     	3122
24     	3043
25     	3107
26     	3100
27     	3092
28     	3124
29     	3015
30     	3102
31     	3019
32     	3181
33     	3070
34     	3098
35     	3177
36     	3158
37     	3208
38     	3327
39     	3312
40     	3153
41     	3171
42     	3287
43     	3152
44     	3327
45     	3382
46     	3474
47     	3659
48     	3752
49     	3921
50     	4039
51     	4100
52     	4284
53     	4430
54     	4428
55     	4387
56     	4298
57     	4379
58     	4323
59     	4171
60     	4104
61     	4115
62     	4103
63     	3968
64     	3817
65     	3827
66     	3806
67     	3749
68     	3805
69     	3680
70     	3682
71     	3639
72     	3589
73     	3477
74     	3359
75     	3358
76     	3376
77     	3367
78     	3288
79     	3370
80     	3166
81     	3265
82     	3213
83     	3074
84     	3115
85     	3147
86     	3049
87     	3122
88     	3098
89     	3016
90     	3115
91     	2997
92     	3044
93     	3049
94     	2941
95     	2861
96     	3059
97     	2906
98     	2943
99     	2945
100    	2866
101    	3040
102    	2889
103    	2926
104    	2892
105    	2897
106    	2897
107    	2856
108    	2916
109    	2777
110    	2860
111    	2790
112    	2933
113    	2753
114    	2842
115    	2941
116    	2898
117    	2876
118    	2909
119    	2781
120    	2919
121    	2809
122    	2839
123    	2829
124    	2846
125    	2748
126    	2851
127    	2833
128    	2793
129    	2801
130    	2883
131    	2845
132    	2682
133    	2709
134    	2796
135    	2837
136    	2845
137    	2744
138    	2732
139    	2851
140    	2804
141    	2712
142    	2799
143    	2735
144    	2801
145    	2802
146    	2885
147    	2828
148    	2867
149    	2798
150    	2802
151    	2819
152    	2848
153    	2842
154    	2786
155    	2943
156    	2895
157    	2939
158    	2918
159    	2892
160    	2898
161    	2890
162    	2976
163    	2843
164    	2911
165    	2931
166    	2983
167    	2983
168    	2893
169    	2986
170    	3071
171    	3072
172    	2995
173    	2951
174    	3067
175    	3125
176    	3094
177    	3052
178    	3093
179    	3117
180    	3088
181    	3185
182    	3211
183    	3134
184    	3231
185    	3142
186    	3220
187    	3282
188    	3283
189    	3259
190    	3373
191    	3277
192    	3286
193    	3237
194    	3298
195    	3291
196    	3163
197    	3249
198    	3210
199    	3184
200    	3366
201    	3263
202    	3354
203    	3306
204    	3271
205    	3240
206    	3184
207    	3240
208    	3174
209    	3232
210    	3269
211    	3214
212    	3219
213    	3180
214    	3087
215    	3091
216    	2975
217    	2984
218    	2956
219    	2981
220    	2913
221    	2810
222    	2780
223    	2769
224    	2629
225    	2516
226    	2499
227    	2502
228    	2458
229    	2388
230    	2269
231    	2337
232    	2283
233    	2304
234    	2218
235    	2300
236    	2243
237    	2237
238    	2292
239    	2218
240    	2365
241    	2371
242    	2523
243    	2518
244    	2593
245    	2669
246    	2809
247    	2938
248    	3094
249    	3137
250    	3298
251    	3392
252    	3624
253    	3735
254    	3928
255    	4138
256    	4333
257    	4714
258    	4942
259    	5126
260    	5054
261    	5259
262    	5199
263    	5394
264    	5423
265    	5381
266    	5404
267    	5336
268    	5208
269    	5133
270    	4856
271    	4787
272    	4679
273    	4408
274    	4213
275    	4013
276    	3900
277    	3694
278    	3608
279    	3474
280    	3241
281    	3190
282    	3069
283    	3061
284    	3048
285    	3002
286    	2972
287    	3026
288    	3032
289    	3059
290    	3162
291    	3142
292    	3391
293    	3352
294    	3549
295    	3563
296    	3521
297    	3736
298    	3970
299    	3850
300    	3907
301    	3739
302    	3782
303    	3673
304    	3597
305    	3512
306    	3367
307    	3251
308    	3157
309    	2911
310    	2918
311    	2662
312    	2519
313    	2324
314    	2208
315    	2035
316    	1889
317    	1781
318    	1618
319    	1536
320    	1351
321    	1224
322    	1068
323    	982
324    	872
325    	809
326    	649
327    	601
328    	553
329    	487
330    	452
331    	389
332    	325
333    	338
334    	320
335    	253
336    	225
337    	247
338    	250
339    	233
340    	193
341    	194
342    	191
343    	178
344    	221
345    	190
346    	169
347    	180
348    	198
349    	201
350    	191
351    	203
352    	193
353    	182
354    	181
355    	206
356    	182
357    	169
358    	167
359    	178
360    	196
361    	186
362    	183
363    	168
364    	186
365    	168
366    	176
367    	161
368    	159
369    	159
370    	159
371    	140
372    	177
373    	176
374    	177
375    	165
376    	183
377    	183
378    	155
379    	160
380    	158
381    	161
382    	143
383    	151
384    	153
385    	149
386    	153
387    	137
388    	159
389    	145
390    	155
391    	145
392    	148
393    	129
394    	147
395    	158
396    	144
397    	143
398    	146
399    	153
400    	144
401    	144
402    	138
403    	133
404    	136
405    	140
406    	124
407    	131
408    	139
409    	135
410    	131
411    	123
412    	115
413    	129
414    	138
415    	129
416    	134
417    	135
418    	144
419    	105
420    	115
421    	129
422    	144
423    	148
424    	133
425    	134
426    	115
427    	113
428    	132
429    	115
430    	129
431    	108
432    	111
433    	144
434    	122
435    	114
436    	121
437    	126
438    	120
439    	131
440    	128
441    	122
442    	101
443    	95
444    	127
445    	119
446    	101
447    	129
448    	108
449    	119
450    	100
451    	91
452    	116
453    	120
454    	107
455    	117
456    	117
457    	119
458    	97
459    	104
460    	81
461    	93
462    	79
463    	107
464    	111
465    	122
466    	113
467    	112
468    	100
469    	92
470    	92
471    	103
472    	99
473    	110
474    	129
475    	109
476    	108
477    	105
478    	100
479    	117
480    	83
481    	103
482    	94
483    	116
484    	95
485    	121
486    	96
487    	101
488    	107
489    	110
490    	108
491    	110
492    	102
493    	101
494    	84
495    	91
496    	100
497    	95
498    	104
499    	91
500    	103
501    	85
502    	94
503    	87
504    	101
505    	93
506    	82
507    	97
508    	67
509    	90
510    	85
511    	69
512    	76
513    	87
514    	77
515    	76
516    	90
517    	82
518    	62
519    	70
520    	60
521    	70
522    	58
523    	76
524    	56
525    	75
526    	65
527    	61
528    	61
529    	54
530    	52
531    	63
532    	55
533    	52
534    	53
535    	56
536    	58
537    	61
538    	39
539    	57
540    	49
541    	46
542    	54
543    	54
544    	45
545    	46
546    	43
547    	68
548    	67
549    	58
550    	49
551    	55
552    	76
553    	52
554    	65
555    	69
556    	73
557    	68
558    	73
559    	87
560    	50
561    	95
562    	97
563    	87
564    	64
565    	78
566    	88
567    	69
568    	85
569    	77
570    	77
571    	86
572    	89
573    	91
574    	73
575    	70
576    	75
577    	78
578    	75
579    	73
580    	61
581    	67
582    	59
583    	52
584    	57
585    	41
586    	55
587    	57
588    	44
589    	32
590    	35
591    	34
592    	41
593    	24
594    	26
595    	31
596    	22
597    	24
598    	21
599    	13
600    	25
601    	19
602    	11
603    	14
604    	11
605    	11
606    	13
607    	12
608    	11
609    	8
610    	5
611    	8
612    	3
613    	4
614    	4
615    	4
616    	5
617    	5
618    	3
619    	6
620    	3
621    	1
622    	3
623    	3
624    	0
625    	5
626    	1
627    	4
628    	4
629    	1
630    	1
631    	1
632    	3
633    	1
634    	4
635    	0
636    	2
637    	1
638    	0
639    	4
640    	3
641    	1
642    	0
643    	1
644    	1
645    	2
646    	1
647    	1
648    	2
649    	3
650    	3
651    	0
652    	1
653    	2
654    	2
655    	1
656    	2
657    	3
658    	1
659    	1
660    	1
661    	2
662    	1
663    	0
664    	1
665    	1
666    	0
667    	0
668    	3
669    	2
670    	1
671    	1
672    	1
673    	2
674    	2
675    	0
676    	1
677    	1
678    	0
679    	3
680    	2
681    	2
682    	2
683    	0
684    	1
685    	0
686    	1
687    	0
688    	0
689    	1
690    	1
691    	0
692    	1
693    	1
694    	3
695    	2
696    	1
697    	0
698    	2
699    	2
700    	1
701    	1
702    	2
703    	1
704    	1
705    	0
706    	2
707    	0
708    	2
709    	2
710    	0
711    	2
712    	1
713    	2
714    	1
715    	2
716    	0
717    	1
718    	0
719    	0
720    	1
721    	0
722    	1
723    	1
724    	0
725    	0
726    	2
727    	0
728    	0
729    	3
730    	0
731    	0
732    	0
733    	1
734    	0
735    	0
736    	0
737    	0
738    	0
739    	1
740    	1
741    	0
742    	1
743    	1
744    	2
745    	1
746    	0
747    	0
748    	1
749    	0
750    	0
751    	0
752    	0
753    	0
754    	1
755    	1
756    	0
757    	0
758    	2
759    	1
760    	1
761    	0
762    	0
763    	0
764    	1
765    	0
766    	0
767    	0
768    	1
769    	0
770    	2
771    	0
772    	0
773    	1
774    	1
775    	0
776    	0
777    	0
778    	1
779    	0
780    	0
781    	0
782    	0
783    	1
784    	0
785    	0
786    	2
787    	0
788    	1
789    	1
790    	0
791    	0
792    	2
793    	0
794    	0
795    	1
796    	0
797    	0
798    	0
799    	0
800    	0
801    	0
802    	0
803    	0
804    	0
805    	0
806    	1
807    	0
808    	0
809    	0
810    	0
811    	0
812    	0
813    	0
814    	0
815    	0
816    	2
817    	0
818    	0
819    	0
820    	1
821    	0
822    	0
823    	1
824    	1
825    	0
826    	0
827    	1
828    	0
829    	0
830    	0
831    	0
832    	0
833    	0
834    	0
835    	0
836    	0
837    	1
838    	0
839    	0
840    	0
841    	0
842    	0
843    	0
844    	0
845    	0
846    	0
847    	0
848    	0
849    	0
850    	0
851    	0
852    	0
853    	0
854    	0
855    	0
856    	0
857    	0
858    	0
859    	0
860    	0
861    	0
862    	0
863    	0
864    	0
865    	0
866    	0
867    	0
868    	0
869    	0
870    	0
871    	0
872    	0
873    	0
874    	0
875    	1
876    	0
877    	0
878    	0
879    	0
880    	0
881    	0
882    	0
883    	0
884    	0
885    	0
886    	0
887    	0
888    	0
889    	1
890    	1
891    	0
892    	0
893    	0
894    	0
895    	0
896    	0
897    	0
898    	0
899    	0
900    	0
901    	0
902    	0
903    	0
904    	0
905    	1
906    	0
907    	0
908    	0
909    	1
910    	0
911    	0
912    	0
913    	0
914    	0
915    	0
916    	0
917    	0
918    	0
919    	0
920    	0
921    	0
922    	0
923    	0
924    	0
925    	0
926    	0
927    	0
928    	0
929    	1
930    	0
931    	0
932    	0
933    	0
934    	0
935    	0
936    	0
937    	0
938    	0
939    	0
940    	0
941    	0
942    	0
943    	0
944    	0
945    	0
946    	0
947    	0
948    	0
949    	0
950    	1
951    	0
952    	0
953    	0
954    	0
955    	0
956    	0
957    	0
958    	0
959    	0
