User      	: DESKTOP-OH6NMV2
File Name 	: -----
Real Time 	: 300 Sec
Live Time 	: 298.019 Sec
Dead Time 	: 1.981 Sec
Date      	: 14-10-2025
-------------------------------------------------------------------------------------------------

Channel	Counts
0      	0
1      	0
2      	0
3      	0
4      	3107
5      	4071
6      	4603
7      	5212
8      	5476
9      	5738
10     	5677
11     	5591
12     	5406
13     	5077
14     	5235
15     	5366
16     	5456
17     	5468
18     	5473
19     	5674
20     	5706
21     	5789
22     	5797
23     	6090
24     	6368
25     	6681
26     	7223
27     	7459
28     	7734
29     	7742
30     	7730
31     	7605
32     	7389
33     	7290
34     	7141
35     	6879
36     	6946
37     	6649
38     	6539
39     	6405
40     	6349
41     	6233
42     	5969
43     	5843
44     	5802
45     	5868
46     	5667
47     	5614
48     	5604
49     	5526
50     	5494
51     	5377
52     	5468
53     	5300
54     	5428
55     	5350
56     	5217
57     	5340
58     	5299
59     	5172
60     	5368
61     	5195
62     	5125
63     	5264
64     	5290
65     	5165
66     	5282
67     	5208
68     	5165
69     	5262
70     	5196
71     	5094
72     	5107
73     	5117
74     	5166
75     	5002
76     	5267
77     	5251
78     	5162
79     	5162
80     	5144
81     	5107
82     	5125
83     	5219
84     	5185
85     	5348
86     	5363
87     	5285
88     	5390
89     	5350
90     	5455
91     	5459
92     	5486
93     	5534
94     	5590
95     	5627
96     	5661
97     	5791
98     	5772
99     	5874
100    	5774
101    	5844
102    	5917
103    	5890
104    	6072
105    	5901
106    	5974
107    	6121
108    	5942
109    	6048
110    	6041
111    	5923
112    	5930
113    	5834
114    	5861
115    	5818
116    	5736
117    	5715
118    	5586
119    	5218
120    	5212
121    	5159
122    	4849
123    	4649
124    	4477
125    	4241
126    	4228
127    	4183
128    	4128
129    	4138
130    	4245
131    	4460
132    	4688
133    	5159
134    	5355
135    	5856
136    	6251
137    	6853
138    	7412
139    	8056
140    	8504
141    	9031
142    	9500
143    	9637
144    	9784
145    	9679
146    	9335
147    	8897
148    	8210
149    	7681
150    	7300
151    	6800
152    	6505
153    	5925
154    	5791
155    	5834
156    	5660
157    	5804
158    	5918
159    	6257
160    	6581
161    	6640
162    	7048
163    	6848
164    	6866
165    	6611
166    	6325
167    	5898
168    	5420
169    	4861
170    	4545
171    	4092
172    	3512
173    	2919
174    	2538
175    	2172
176    	1818
177    	1472
178    	1253
179    	957
180    	779
181    	636
182    	602
183    	511
184    	454
185    	404
186    	400
187    	395
188    	380
189    	339
190    	360
191    	350
192    	332
193    	306
194    	355
195    	361
196    	312
197    	341
198    	307
199    	299
200    	278
201    	315
202    	307
203    	285
204    	305
205    	336
206    	292
207    	285
208    	320
209    	282
210    	304
211    	274
212    	251
213    	287
214    	280
215    	245
216    	231
217    	248
218    	231
219    	279
220    	267
221    	245
222    	279
223    	224
224    	250
225    	224
226    	236
227    	241
228    	261
229    	229
230    	246
231    	238
232    	235
233    	232
234    	237
235    	215
236    	237
237    	205
238    	224
239    	230
240    	227
241    	229
242    	224
243    	219
244    	206
245    	210
246    	185
247    	219
248    	202
249    	202
250    	182
251    	183
252    	227
253    	189
254    	206
255    	222
256    	190
257    	204
258    	232
259    	207
260    	199
261    	224
262    	199
263    	181
264    	197
265    	203
266    	170
267    	173
268    	198
269    	183
270    	195
271    	197
272    	190
273    	134
274    	159
275    	167
276    	160
277    	132
278    	171
279    	165
280    	155
281    	142
282    	121
283    	152
284    	125
285    	116
286    	135
287    	123
288    	114
289    	110
290    	107
291    	101
292    	100
293    	81
294    	90
295    	79
296    	93
297    	110
298    	99
299    	111
300    	110
301    	122
302    	123
303    	138
304    	147
305    	149
306    	115
307    	150
308    	141
309    	149
310    	164
311    	165
312    	167
313    	158
314    	143
315    	124
316    	118
317    	106
318    	105
319    	97
320    	95
321    	67
322    	70
323    	64
324    	56
325    	37
326    	43
327    	37
328    	24
329    	24
330    	21
331    	22
332    	9
333    	13
334    	18
335    	12
336    	10
337    	7
338    	4
339    	7
340    	3
341    	5
342    	6
343    	6
344    	3
345    	4
346    	3
347    	11
348    	6
349    	7
350    	4
351    	3
352    	3
353    	5
354    	4
355    	7
356    	0
357    	3
358    	5
359    	5
360    	6
361    	4
362    	3
363    	3
364    	3
365    	2
366    	6
367    	4
368    	5
369    	4
370    	5
371    	3
372    	5
373    	4
374    	0
375    	2
376    	7
377    	3
378    	4
379    	3
380    	7
381    	4
382    	7
383    	3
384    	3
385    	4
386    	2
387    	2
388    	2
389    	0
390    	2
391    	4
392    	4
393    	3
394    	3
395    	3
396    	4
397    	2
398    	1
399    	6
400    	3
401    	4
402    	1
403    	1
404    	5
405    	7
406    	3
407    	1
408    	6
409    	2
410    	3
411    	1
412    	3
413    	6
414    	6
415    	7
416    	4
417    	7
418    	9
419    	5
420    	4
421    	6
422    	5
423    	2
424    	7
425    	0
426    	6
427    	4
428    	5
429    	3
430    	5
431    	4
432    	4
433    	4
434    	4
435    	4
436    	5
437    	10
438    	5
439    	4
440    	3
441    	6
442    	3
443    	0
444    	1
445    	8
446    	3
447    	5
448    	4
449    	3
450    	3
451    	4
452    	3
453    	5
454    	4
455    	3
456    	4
457    	1
458    	1
459    	2
460    	2
461    	5
462    	1
463    	3
464    	6
465    	2
466    	4
467    	3
468    	5
469    	1
470    	4
471    	3
472    	1
473    	4
474    	0
475    	2
476    	1
477    	6
478    	0
479    	6
480    	3
481    	5
482    	2
483    	2
484    	6
485    	2
486    	2
487    	2
488    	2
489    	1
490    	4
491    	4
492    	1
493    	2
494    	5
495    	2
496    	3
497    	1
498    	6
499    	3
500    	4
501    	2
502    	2
503    	4
504    	2
505    	3
506    	2
507    	4
508    	0
509    	3
510    	1
511    	5
512    	0
513    	1
514    	1
515    	2
516    	1
517    	4
518    	3
519    	4
520    	2
521    	3
522    	1
523    	4
524    	3
525    	4
526    	2
527    	0
528    	1
529    	1
530    	3
531    	0
532    	2
533    	0
534    	4
535    	2
536    	1
537    	0
538    	2
539    	0
540    	1
541    	1
542    	1
543    	1
544    	2
545    	1
546    	0
547    	1
548    	2
549    	0
550    	1
551    	1
552    	0
553    	0
554    	0
555    	0
556    	1
557    	0
558    	0
559    	0
560    	0
561    	0
562    	0
563    	1
564    	0
565    	0
566    	0
567    	2
568    	0
569    	0
570    	1
571    	0
572    	0
573    	1
574    	0
575    	1
576    	0
577    	0
578    	1
579    	0
580    	0
581    	0
582    	0
583    	0
584    	0
585    	1
586    	1
587    	2
588    	0
589    	0
590    	0
591    	0
592    	0
593    	1
594    	0
595    	0
596    	1
597    	0
598    	0
599    	0
600    	0
601    	0
602    	1
603    	0
604    	0
605    	0
606    	0
607    	0
608    	0
609    	0
610    	0
611    	0
612    	0
613    	0
614    	0
615    	0
616    	0
617    	1
618    	0
619    	0
620    	0
621    	0
622    	0
623    	0
624    	0
625    	0
626    	1
627    	0
628    	0
629    	0
630    	0
631    	0
632    	0
633    	0
634    	0
635    	0
636    	0
637    	0
638    	0
639    	0
640    	0
641    	0
642    	0
643    	0
644    	0
645    	0
646    	0
647    	0
648    	0
649    	0
650    	1
651    	0
652    	0
653    	0
654    	0
655    	0
656    	1
657    	0
658    	0
659    	0
660    	0
661    	0
662    	1
663    	0
664    	0
665    	1
666    	0
667    	1
668    	0
669    	0
670    	0
671    	0
672    	0
673    	0
674    	0
675    	0
676    	1
677    	0
678    	0
679    	0
680    	0
681    	0
682    	1
683    	0
684    	1
685    	0
686    	1
687    	0
688    	0
689    	0
690    	0
691    	1
692    	0
693    	0
694    	0
695    	2
696    	0
697    	0
698    	0
699    	0
700    	1
701    	0
702    	0
703    	0
704    	0
705    	0
706    	0
707    	0
708    	0
709    	0
710    	0
711    	0
712    	0
713    	0
714    	1
715    	0
716    	0
717    	1
718    	0
719    	0
720    	0
721    	0
722    	0
723    	1
724    	0
725    	1
726    	0
727    	0
728    	0
729    	0
730    	0
731    	0
732    	0
733    	1
734    	0
735    	0
736    	0
737    	0
738    	0
739    	0
740    	0
741    	0
742    	0
743    	0
744    	0
745    	0
746    	0
747    	1
748    	1
749    	0
750    	0
751    	0
752    	0
753    	0
754    	1
755    	0
756    	0
757    	0
758    	0
759    	1
760    	0
761    	0
762    	0
763    	0
764    	0
765    	0
766    	0
767    	0
768    	0
769    	0
770    	0
771    	0
772    	0
773    	0
774    	0
775    	0
776    	1
777    	0
778    	0
779    	2
780    	0
781    	1
782    	0
783    	0
784    	0
785    	0
786    	0
787    	0
788    	0
789    	0
790    	0
791    	0
792    	0
793    	1
794    	0
795    	0
796    	0
797    	0
798    	0
799    	0
800    	0
801    	0
802    	0
803    	0
804    	0
805    	1
806    	0
807    	0
808    	0
809    	0
810    	0
811    	0
812    	0
813    	0
814    	0
815    	2
816    	0
817    	0
818    	0
819    	0
820    	0
821    	0
822    	0
823    	1
824    	0
825    	0
826    	0
827    	0
828    	0
829    	0
830    	0
831    	0
832    	0
833    	1
834    	0
835    	0
836    	1
837    	0
838    	0
839    	0
840    	0
841    	0
842    	0
843    	0
844    	0
845    	0
846    	0
847    	0
848    	0
849    	0
850    	0
851    	0
852    	0
853    	0
854    	0
855    	1
856    	0
857    	0
858    	0
859    	0
860    	1
861    	0
862    	0
863    	0
864    	0
865    	0
866    	0
867    	0
868    	0
869    	0
870    	0
871    	0
872    	0
873    	0
874    	0
875    	0
876    	0
877    	0
878    	0
879    	0
880    	0
881    	0
882    	1
883    	0
884    	0
885    	0
886    	0
887    	0
888    	0
889    	0
890    	0
891    	0
892    	0
893    	0
894    	0
895    	0
896    	0
897    	0
898    	0
899    	0
900    	0
901    	0
902    	0
903    	0
904    	0
905    	0
906    	0
907    	0
908    	0
909    	0
910    	0
911    	0
912    	0
913    	0
914    	0
915    	0
916    	0
917    	0
918    	0
919    	0
920    	0
921    	1
922    	0
923    	0
924    	0
925    	0
926    	0
927    	0
928    	0
929    	1
930    	0
931    	0
932    	0
933    	0
934    	0
935    	0
936    	0
937    	0
938    	0
939    	0
940    	0
941    	0
942    	0
943    	0
944    	0
945    	0
946    	0
947    	2
948    	0
949    	0
950    	0
951    	0
952    	0
953    	0
954    	0
955    	0
956    	0
957    	1
958    	1
959    	0
960    	0
961    	0
962    	0
963    	0
964    	0
965    	0
966    	0
967    	1
968    	0
969    	0
970    	0
971    	1
972    	0
973    	0
974    	0
975    	0
976    	0
977    	0
978    	0
979    	0
980    	0
981    	0
982    	0
983    	0
984    	0
985    	0
986    	0
987    	0
988    	0
