User      	: DESKTOP-OH6NMV2
File Name 	: -----
Real Time 	: 300 Sec
Live Time 	: 295.292 Sec
Dead Time 	: 4.708 Sec
Date      	: 14-10-2025
-------------------------------------------------------------------------------------------------

Channel	Counts
0      	0
1      	0
2      	0
3      	0
4      	2892
5      	4175
6      	3834
7      	3808
8      	3040
9      	2584
10     	2568
11     	2659
12     	2581
13     	2665
14     	2720
15     	2717
16     	2743
17     	2862
18     	2651
19     	2814
20     	2878
21     	3002
22     	3104
23     	3200
24     	3095
25     	2872
26     	2926
27     	2808
28     	2593
29     	2563
30     	2536
31     	2464
32     	2440
33     	2415
34     	2432
35     	2428
36     	2248
37     	2373
38     	2377
39     	2347
40     	2360
41     	2345
42     	2367
43     	2411
44     	2380
45     	2452
46     	2376
47     	2430
48     	2437
49     	2406
50     	2507
51     	2365
52     	2354
53     	2460
54     	2496
55     	2516
56     	2532
57     	2556
58     	2530
59     	2654
60     	2712
61     	2768
62     	2815
63     	2794
64     	3013
65     	2973
66     	3099
67     	3102
68     	3229
69     	3371
70     	3330
71     	3408
72     	3380
73     	3279
74     	3277
75     	3229
76     	3167
77     	3209
78     	3196
79     	3296
80     	3230
81     	3065
82     	3036
83     	3122
84     	2998
85     	2990
86     	2937
87     	3068
88     	2812
89     	2758
90     	2779
91     	2787
92     	2724
93     	2713
94     	2665
95     	2621
96     	2690
97     	2635
98     	2594
99     	2582
100    	2610
101    	2656
102    	2518
103    	2515
104    	2527
105    	2396
106    	2462
107    	2379
108    	2522
109    	2360
110    	2373
111    	2432
112    	2345
113    	2373
114    	2424
115    	2375
116    	2366
117    	2354
118    	2292
119    	2395
120    	2368
121    	2246
122    	2294
123    	2380
124    	2256
125    	2233
126    	2276
127    	2383
128    	2284
129    	2310
130    	2226
131    	2280
132    	2320
133    	2272
134    	2264
135    	2138
136    	2185
137    	2302
138    	2172
139    	2206
140    	2279
141    	2113
142    	2270
143    	2237
144    	2110
145    	2194
146    	2167
147    	2202
148    	2221
149    	2193
150    	2125
151    	2209
152    	2293
153    	2162
154    	2278
155    	2126
156    	2183
157    	2148
158    	2216
159    	2115
160    	2110
161    	2129
162    	2217
163    	2134
164    	2209
165    	2171
166    	2163
167    	2139
168    	2114
169    	2085
170    	2138
171    	2111
172    	2124
173    	2141
174    	2216
175    	2120
176    	2166
177    	2100
178    	2117
179    	2139
180    	2191
181    	2166
182    	2159
183    	2087
184    	2096
185    	2116
186    	2141
187    	2070
188    	2195
189    	2124
190    	2284
191    	2102
192    	2278
193    	2189
194    	2145
195    	2205
196    	2241
197    	2139
198    	2248
199    	2183
200    	2133
201    	2231
202    	2275
203    	2270
204    	2207
205    	2260
206    	2220
207    	2170
208    	2245
209    	2340
210    	2247
211    	2194
212    	2250
213    	2179
214    	2292
215    	2302
216    	2317
217    	2245
218    	2341
219    	2353
220    	2310
221    	2259
222    	2244
223    	2306
224    	2294
225    	2381
226    	2331
227    	2393
228    	2357
229    	2299
230    	2390
231    	2464
232    	2338
233    	2386
234    	2444
235    	2386
236    	2413
237    	2464
238    	2345
239    	2488
240    	2405
241    	2400
242    	2496
243    	2412
244    	2370
245    	2466
246    	2496
247    	2479
248    	2516
249    	2556
250    	2543
251    	2508
252    	2532
253    	2492
254    	2584
255    	2575
256    	2552
257    	2508
258    	2547
259    	2504
260    	2521
261    	2515
262    	2526
263    	2576
264    	2526
265    	2616
266    	2430
267    	2513
268    	2495
269    	2515
270    	2503
271    	2531
272    	2525
273    	2500
274    	2482
275    	2431
276    	2405
277    	2321
278    	2469
279    	2344
280    	2274
281    	2293
282    	2363
283    	2299
284    	2304
285    	2251
286    	2179
287    	2102
288    	2177
289    	2069
290    	2060
291    	2037
292    	2005
293    	1979
294    	2020
295    	1882
296    	1861
297    	1811
298    	1856
299    	1845
300    	1799
301    	1825
302    	1664
303    	1763
304    	1703
305    	1708
306    	1743
307    	1683
308    	1651
309    	1706
310    	1756
311    	1778
312    	1780
313    	1796
314    	1828
315    	1843
316    	1821
317    	1976
318    	1983
319    	2031
320    	2083
321    	2132
322    	2180
323    	2281
324    	2362
325    	2385
326    	2504
327    	2716
328    	2717
329    	2954
330    	2984
331    	3057
332    	3256
333    	3446
334    	3484
335    	3609
336    	3622
337    	3711
338    	3885
339    	3882
340    	3988
341    	4135
342    	4153
343    	4104
344    	4353
345    	4167
346    	4134
347    	4108
348    	3981
349    	4049
350    	3907
351    	3832
352    	3709
353    	3682
354    	3583
355    	3456
356    	3261
357    	3240
358    	3075
359    	2974
360    	3025
361    	2873
362    	2679
363    	2662
364    	2591
365    	2527
366    	2367
367    	2352
368    	2421
369    	2386
370    	2316
371    	2274
372    	2277
373    	2296
374    	2269
375    	2306
376    	2362
377    	2419
378    	2364
379    	2542
380    	2499
381    	2669
382    	2819
383    	2659
384    	2732
385    	2760
386    	2933
387    	2860
388    	3023
389    	2881
390    	2883
391    	2865
392    	2961
393    	2895
394    	2934
395    	2833
396    	2715
397    	2723
398    	2646
399    	2518
400    	2449
401    	2456
402    	2332
403    	2261
404    	2084
405    	2108
406    	1983
407    	1916
408    	1780
409    	1680
410    	1649
411    	1572
412    	1418
413    	1351
414    	1277
415    	1179
416    	1084
417    	993
418    	941
419    	857
420    	827
421    	753
422    	699
423    	645
424    	555
425    	506
426    	490
427    	413
428    	377
429    	374
430    	317
431    	284
432    	267
433    	267
434    	232
435    	217
436    	203
437    	215
438    	191
439    	190
440    	193
441    	181
442    	181
443    	172
444    	143
445    	159
446    	166
447    	149
448    	162
449    	160
450    	162
451    	153
452    	145
453    	145
454    	145
455    	137
456    	147
457    	130
458    	154
459    	151
460    	144
461    	158
462    	148
463    	146
464    	136
465    	131
466    	126
467    	149
468    	150
469    	135
470    	126
471    	121
472    	151
473    	139
474    	145
475    	124
476    	124
477    	119
478    	123
479    	152
480    	137
481    	141
482    	140
483    	146
484    	130
485    	129
486    	129
487    	129
488    	141
489    	145
490    	123
491    	132
492    	148
493    	121
494    	119
495    	116
496    	128
497    	121
498    	116
499    	113
500    	122
501    	122
502    	113
503    	127
504    	123
505    	119
506    	128
507    	103
508    	117
509    	100
510    	133
511    	104
512    	131
513    	120
514    	123
515    	128
516    	127
517    	86
518    	87
519    	104
520    	93
521    	96
522    	101
523    	105
524    	98
525    	95
526    	101
527    	117
528    	89
529    	84
530    	118
531    	98
532    	89
533    	100
534    	119
535    	118
536    	87
537    	97
538    	87
539    	104
540    	93
541    	105
542    	100
543    	96
544    	97
545    	88
546    	100
547    	107
548    	107
549    	81
550    	94
551    	91
552    	104
553    	103
554    	114
555    	89
556    	94
557    	103
558    	102
559    	109
560    	91
561    	85
562    	98
563    	91
564    	93
565    	99
566    	103
567    	103
568    	112
569    	91
570    	90
571    	91
572    	78
573    	86
574    	87
575    	77
576    	80
577    	89
578    	99
579    	96
580    	87
581    	92
582    	91
583    	82
584    	98
585    	86
586    	87
587    	81
588    	103
589    	94
590    	99
591    	99
592    	94
593    	93
594    	69
595    	83
596    	80
597    	93
598    	76
599    	99
600    	92
601    	84
602    	74
603    	65
604    	95
605    	76
606    	68
607    	100
608    	87
609    	78
610    	82
611    	69
612    	70
613    	87
614    	84
615    	84
616    	92
617    	86
618    	78
619    	85
620    	72
621    	85
622    	80
623    	67
624    	80
625    	71
626    	81
627    	68
628    	80
629    	73
630    	66
631    	83
632    	78
633    	92
634    	72
635    	67
636    	82
637    	61
638    	75
639    	72
640    	86
641    	78
642    	73
643    	70
644    	63
645    	62
646    	85
647    	79
648    	86
649    	71
650    	87
651    	73
652    	79
653    	74
654    	78
655    	82
656    	67
657    	63
658    	77
659    	78
660    	57
661    	82
662    	84
663    	62
664    	66
665    	70
666    	70
667    	61
668    	69
669    	70
670    	66
671    	58
672    	52
673    	58
674    	64
675    	59
676    	64
677    	47
678    	52
679    	50
680    	65
681    	51
682    	55
683    	48
684    	45
685    	57
686    	39
687    	44
688    	46
689    	39
690    	45
691    	55
692    	45
693    	41
694    	34
695    	32
696    	36
697    	42
698    	30
699    	41
700    	38
701    	40
702    	42
703    	37
704    	41
705    	36
706    	38
707    	31
708    	41
709    	40
710    	50
711    	31
712    	38
713    	43
714    	35
715    	45
716    	36
717    	36
718    	51
719    	65
720    	54
721    	44
722    	47
723    	49
724    	53
725    	51
726    	63
727    	67
728    	48
729    	65
730    	55
731    	72
732    	74
733    	65
734    	69
735    	55
736    	59
737    	61
738    	56
739    	54
740    	57
741    	65
742    	56
743    	47
744    	63
745    	72
746    	54
747    	63
748    	51
749    	64
750    	54
751    	42
752    	49
753    	56
754    	42
755    	60
756    	60
757    	50
758    	47
759    	49
760    	32
761    	36
762    	35
763    	43
764    	28
765    	24
766    	30
767    	34
768    	28
769    	27
770    	32
771    	17
772    	25
773    	19
774    	27
775    	17
776    	18
777    	10
778    	10
779    	21
780    	17
781    	15
782    	7
783    	9
784    	13
785    	6
786    	10
787    	9
788    	5
789    	7
790    	8
791    	5
792    	11
793    	8
794    	7
795    	2
796    	3
797    	4
798    	5
799    	1
800    	1
801    	5
802    	1
803    	2
804    	0
805    	3
806    	2
807    	1
808    	1
809    	1
810    	2
811    	1
812    	1
813    	3
814    	1
815    	3
816    	1
817    	1
818    	2
819    	1
820    	3
821    	3
822    	0
823    	1
824    	2
825    	0
826    	0
827    	0
828    	2
829    	1
830    	2
831    	1
832    	0
833    	1
834    	2
835    	1
836    	1
837    	1
838    	1
839    	1
840    	4
841    	0
842    	1
843    	0
844    	2
845    	0
846    	0
847    	1
848    	3
849    	0
850    	2
851    	0
852    	1
853    	1
854    	0
855    	0
856    	1
857    	1
858    	1
859    	0
860    	2
861    	0
862    	0
863    	0
864    	3
865    	0
866    	0
867    	1
868    	2
869    	0
870    	0
871    	3
872    	0
873    	1
874    	1
875    	1
876    	0
877    	3
878    	1
879    	0
880    	1
881    	0
882    	1
883    	1
884    	1
885    	1
886    	1
887    	1
888    	0
889    	3
890    	0
891    	1
892    	0
893    	1
894    	1
895    	1
896    	2
897    	2
898    	0
899    	1
900    	0
901    	0
902    	2
903    	0
904    	0
905    	0
906    	1
907    	0
908    	0
909    	1
910    	0
911    	0
912    	0
913    	2
914    	0
915    	2
916    	0
917    	1
918    	0
919    	0
920    	1
921    	2
922    	1
923    	0
924    	1
925    	0
926    	0
927    	0
928    	2
929    	0
930    	0
931    	1
932    	0
933    	0
934    	0
935    	0
936    	0
937    	0
938    	0
939    	1
940    	1
941    	0
